PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"28758088","Lipoma Compressing the Sciatic Nerve in a Patient With Suspicious Central Post-stroke Pain","Kim JY, Koo HJ, Park GY, Choi Y.","Ann Rehabil Med. 2017 Jun;41(3):488-492. doi: 10.5535/arm.2017.41.3.488. Epub 2017 Jun 29.","Kim JY","Ann Rehabil Med","2017","2017/08/01","PMC5532356","","10.5535/arm.2017.41.3.488"
"31830535","Rehabilitation of the upper arm early after stroke: Video games versus conventional rehabilitation. A randomized controlled trial","Laffont I, Froger J, Jourdan C, Bakhti K, van Dokkum LEH, Gouaich A, Bonnin HY, Armingaud P, Jaussent A, Picot MC, Le Bars E, Dupeyron A, Arquizan C, Gelis A, Mottet D.","Ann Phys Rehabil Med. 2020 May;63(3):173-180. doi: 10.1016/j.rehab.2019.10.009. Epub 2019 Dec 9.","Laffont I","Ann Phys Rehabil Med","2020","2019/12/13","","","10.1016/j.rehab.2019.10.009"
"31465865","Effect of high-intensity exercise on cardiorespiratory fitness in stroke survivors: A systematic review and meta-analysis","Luo L, Meng H, Wang Z, Zhu S, Yuan S, Wang Y, Wang Q.","Ann Phys Rehabil Med. 2020 Jan;63(1):59-68. doi: 10.1016/j.rehab.2019.07.006. Epub 2019 Aug 26.","Luo L","Ann Phys Rehabil Med","2020","2019/08/30","","","10.1016/j.rehab.2019.07.006"
"33183017","Palliative ketamine: the use of ketamine in central post-stroke pain syndrome-a case report","Angstadt R, Esperti S, Mangano A, Meyer S.","Ann Palliat Med. 2020 Nov 10:apm-20-972. doi: 10.21037/apm-20-972. Online ahead of print.","Angstadt R","Ann Palliat Med","2020","2020/11/13","","","10.21037/apm-20-972"
"28380672","Randomized clinical trial of deep brain stimulation for poststroke pain","Lempka SF, Malone DA Jr, Hu B, Baker KB, Wyant A, Ozinga JG 4th, Plow EB, Pandya M, Kubu CS, Ford PJ, Machado AG.","Ann Neurol. 2017 May;81(5):653-663. doi: 10.1002/ana.24927.","Lempka SF","Ann Neurol","2017","2017/04/06","","","10.1002/ana.24927"
"24378049","Transcranial magnetic stimulation in brain injury","Castel-Lacanal E, Tarri M, Loubinoux I, Gasq D, de Boissezon X, Marque P, Simonetta-Moreau M.","Ann Fr Anesth Reanim. 2014 Feb;33(2):83-7. doi: 10.1016/j.annfar.2013.11.006. Epub 2013 Dec 27.","Castel-Lacanal E","Ann Fr Anesth Reanim","2014","2014/01/01","","","10.1016/j.annfar.2013.11.006"
"25000841","Reduction of thalamic tremor with deep brain stimulation performed for post stroke chronic central pain","Papuć E, Obszańska K, Trojanowski T, Szczepańska-Szerej H, Rejdak K, Stelmasiak Z.","Ann Agric Environ Med. 2013;Spec no. 1:45-7.","Papuć E","Ann Agric Environ Med","2013","2014/07/09","","",""
"1986644","Lidocaine-induced spinal block can relieve central poststroke pain: role of the block in chronic pain diagnosis","Crisologo PA, Neal B, Brown R, McDanal J, Kissin I.","Anesthesiology. 1991 Jan;74(1):184-5. doi: 10.1097/00000542-199101000-00027.","Crisologo PA","Anesthesiology","1991","1991/01/01","","","10.1097/00000542-199101000-00027"
"28632543","Stroke Volume Variation-Guided Versus Central Venous Pressure-Guided Low Central Venous Pressure With Milrinone During Living Donor Hepatectomy: A Randomized Double-Blinded Clinical Trial","Lee J, Kim WH, Ryu HG, Lee HC, Chung EJ, Yang SM, Jung CW.","Anesth Analg. 2017 Aug;125(2):423-430. doi: 10.1213/ANE.0000000000002197.","Lee J","Anesth Analg","2017","2017/06/21","","","10.1213/ANE.0000000000002197"
"19372350","Central poststroke pain: a review of pathophysiology and treatment","Kumar B, Kalita J, Kumar G, Misra UK.","Anesth Analg. 2009 May;108(5):1645-57. doi: 10.1213/ane.0b013e31819d644c.","Kumar B","Anesth Analg","2009","2009/04/18","","","10.1213/ane.0b013e31819d644c"
"15805097","Anteroposterior somatotopy of innocuous cooling activation focus in human dorsal posterior insular cortex","Hua le H, Strigo IA, Baxter LC, Johnson SC, Craig AD.","Am J Physiol Regul Integr Comp Physiol. 2005 Aug;289(2):R319-R325. doi: 10.1152/ajpregu.00123.2005. Epub 2005 Mar 31.","Hua le H","Am J Physiol Regul Integr Comp Physiol","2005","2005/04/05","","","10.1152/ajpregu.00123.2005"
"27175563","Systematic Review of Central Post Stroke Pain: What Is Happening in the Central Nervous System?","Akyuz G, Kuru P.","Am J Phys Med Rehabil. 2016 Aug;95(8):618-27. doi: 10.1097/PHM.0000000000000542.","Akyuz G","Am J Phys Med Rehabil","2016","2016/05/14","","","10.1097/PHM.0000000000000542"
"24247755","Muscle pain intensity and pressure pain threshold changes in different periods of stroke patients","Lin CH, Chen KH, Chang CH, Chen CM, Huang YC, Hsu HC, Hong CZ.","Am J Phys Med Rehabil. 2014 Apr;93(4):299-309. doi: 10.1097/PHM.0000000000000003.","Lin CH","Am J Phys Med Rehabil","2014","2013/11/20","","","10.1097/PHM.0000000000000003"
"12172525","Central post-stroke pain syndrome: yet another use for gabapentin?","Chen B, Stitik TP, Foye PM, Nadler SF, DeLisa JA.","Am J Phys Med Rehabil. 2002 Sep;81(9):718-20. doi: 10.1097/00002060-200209000-00013.","Chen B","Am J Phys Med Rehabil","2002","2002/08/13","","","10.1097/00002060-200209000-00013"
"31351045","Central Poststroke Pain with Wallenberg Syndrome","Mizumoto J.","Am J Med. 2020 Jan;133(1):e11-e12. doi: 10.1016/j.amjmed.2019.06.042. Epub 2019 Jul 24.","Mizumoto J","Am J Med","2020","2019/07/28","","","10.1016/j.amjmed.2019.06.042"
"10661067","Central post-stroke ('thalamic syndrome') and other central pains","Bowsher D.","Am J Hosp Palliat Care. 1999 Jul-Aug;16(4):593-7. doi: 10.1177/104990919901600408.","Bowsher D","Am J Hosp Palliat Care","1999","2000/02/08","","","10.1177/104990919901600408"
"27595692","Rationale and design of a randomized trial of automated hovering for post-myocardial infarction patients: The HeartStrong program","Troxel AB, Asch DA, Mehta SJ, Norton L, Taylor D, Calderon TA, Lim R, Zhu J, Kolansky DM, Drachman BM, Volpp KG.","Am Heart J. 2016 Sep;179:166-74. doi: 10.1016/j.ahj.2016.06.006. Epub 2016 Jul 8.","Troxel AB","Am Heart J","2016","2016/09/07","","","10.1016/j.ahj.2016.06.006"
"21596807","Probabilistic somatotopy of the spinothalamic pathway at the ventroposterolateral nucleus of the thalamus in the human brain","Hong JH, Kwon HG, Jang SH.","AJNR Am J Neuroradiol. 2011 Aug;32(7):1358-62. doi: 10.3174/ajnr.A2497. Epub 2011 May 19.","Hong JH","AJNR Am J Neuroradiol","2011","2011/05/21","","","10.3174/ajnr.A2497"
"10319982","Central pain after pontine infarction is associated with changes in opioid receptor binding: a PET study with 11C-diprenorphine","Willoch F, Tölle TR, Wester HJ, Munz F, Petzold A, Schwaiger M, Conrad B, Bartenstein P.","AJNR Am J Neuroradiol. 1999 Apr;20(4):686-90.","Willoch F","AJNR Am J Neuroradiol","1999","1999/05/13","PMC7056007","",""
"32451951","Prevalence and Management Challenges in Central Post-Stroke Neuropathic Pain: A Systematic Review and Meta-analysis","Liampas A, Velidakis N, Georgiou T, Vadalouca A, Varrassi G, Hadjigeorgiou GM, Tsivgoulis G, Zis P.","Adv Ther. 2020 Jul;37(7):3278-3291. doi: 10.1007/s12325-020-01388-w. Epub 2020 May 23.","Liampas A","Adv Ther","2020","2020/05/27","PMC7467424","","10.1007/s12325-020-01388-w"
"30306529","Central Poststroke Pain, Comorbidity, and Associated Symptoms in Animal and Human Models","Shyu BC, Huang ACW.","Adv Exp Med Biol. 2018;1099:253-265. doi: 10.1007/978-981-13-1756-9_20.","Shyu BC","Adv Exp Med Biol","2018","2018/10/12","","","10.1007/978-981-13-1756-9_20"
"30306528","Melatonin: A New-Generation Therapy for Reducing Chronic Pain and Improving Sleep Disorder-Related Pain","Kaur T, Shyu BC.","Adv Exp Med Biol. 2018;1099:229-251. doi: 10.1007/978-981-13-1756-9_19.","Kaur T","Adv Exp Med Biol","2018","2018/10/12","","","10.1007/978-981-13-1756-9_19"
"30306527","Involvement of P(2)X(7) Receptors and BDNF in the Pathogenesis of Central Poststroke Pain","Kuan YH, Shih HC, Shyu BC.","Adv Exp Med Biol. 2018;1099:211-227. doi: 10.1007/978-981-13-1756-9_18.","Kuan YH","Adv Exp Med Biol","2018","2018/10/12","","","10.1007/978-981-13-1756-9_18"
"25931362","Motor cortex stimulation in patients with chronic central pain","Sokal P, Harat M, Zieliński P, Furtak J, Paczkowski D, Rusinek M.","Adv Clin Exp Med. 2015 Mar-Apr;24(2):289-96. doi: 10.17219/acem/40452.","Sokal P","Adv Clin Exp Med","2015","2015/05/02","","","10.17219/acem/40452"
"32009422","Post-needling soreness and trigger point dry needling for hemiplegic shoulder pain following stroke","Mendigutía-Gómez A, Quintana-García MT, Martín-Sevilla M, de Lorenzo-Barrientos D, Rodríguez-Jiménez J, Fernández-de-Las-Peñas C, Arias-Buría JL.","Acupunct Med. 2020 Jun;38(3):150-157. doi: 10.1177/0964528419882941. Epub 2020 Feb 3.","Mendigutía-Gómez A","Acupunct Med","2020","2020/02/04","","","10.1177/0964528419882941"
"1353650","Common factors contributing to intractable pain and medical problems with insufficient drug uptake in areas to be treated, and their pathogenesis and treatment: Part I. Combined use of medication with acupuncture, (+) Qi gong energy-stored material, soft laser or electrical stimulation","Omura Y, Losco BM, Omura AK, Takeshige C, Hisamitsu T, Shimotsuura Y, Yamamoto S, Ishikawa H, Muteki T, Nakajima H, et al.","Acupunct Electrother Res. 1992;17(2):107-48. doi: 10.3727/036012992816357774.","Omura Y","Acupunct Electrother Res","1992","1992/01/01","","","10.3727/036012992816357774"
"27265610","Musculoskeletal and central pain at 1 year post-stroke: associated factors and impact on quality of life","Choi-Kwon S, Choi SH, Suh M, Choi S, Cho KH, Nah HW, Song H, Kim JS.","Acta Neurol Scand. 2017 Apr;135(4):419-425. doi: 10.1111/ane.12617. Epub 2016 Jun 6.","Choi-Kwon S","Acta Neurol Scand","2017","2016/06/07","","","10.1111/ane.12617"
"25639837","Depression, anxiety, and cognitive functioning after intracerebral hemorrhage","Koivunen RJ, Harno H, Tatlisumak T, Putaala J.","Acta Neurol Scand. 2015 Sep;132(3):179-84. doi: 10.1111/ane.12367. Epub 2015 Jan 30.","Koivunen RJ","Acta Neurol Scand","2015","2015/02/03","","","10.1111/ane.12367"
"18853944","Post-stroke tactile allodynia and its modulation by vestibular stimulation: a MEG case study","McGeoch PD, Williams LE, Song T, Lee RR, Huang M, Ramachandran VS.","Acta Neurol Scand. 2009 Jun;119(6):404-9. doi: 10.1111/j.1600-0404.2008.01106.x. Epub 2008 Oct 6.","McGeoch PD","Acta Neurol Scand","2009","2008/10/16","","","10.1111/j.1600-0404.2008.01106.x"
"26159322","A single thalamic target for deep brain stimulation to treat hemi-body pain syndrome","Rezaei Haddad A, Ughratdar I, Ashkan K.","Acta Neurochir (Wien). 2015 Sep;157(9):1519-23. doi: 10.1007/s00701-015-2504-7. Epub 2015 Jul 10.","Rezaei Haddad A","Acta Neurochir (Wien)","2015","2015/07/11","","","10.1007/s00701-015-2504-7"
"17691381","Intrathecal baclofen in the treatment of post-stroke central pain, dystonia, and persistent vegetative state","Taira T, Hori T.","Acta Neurochir Suppl. 2007;97(Pt 1):227-9. doi: 10.1007/978-3-211-33079-1_31.","Taira T","Acta Neurochir Suppl","2007","2007/08/19","","","10.1007/978-3-211-33079-1_31"
"17691355","Intrathecal opioids for intractable pain syndromes","Koulousakis A, Kuchta J, Bayarassou A, Sturm V.","Acta Neurochir Suppl. 2007;97(Pt 1):43-8. doi: 10.1007/978-3-211-33079-1_5.","Koulousakis A","Acta Neurochir Suppl","2007","2007/08/19","","","10.1007/978-3-211-33079-1_5"
"17691296","Deep brain stimulation for neuropathic pain","Owen SL, Green AL, Nandi DD, Bittar RG, Wang S, Aziz TZ.","Acta Neurochir Suppl. 2007;97(Pt 2):111-6. doi: 10.1007/978-3-211-33081-4_13.","Owen SL","Acta Neurochir Suppl","2007","2007/08/19","","","10.1007/978-3-211-33081-4_13"
"17691289","Stimulation of primary motor cortex for intractable deafferentation pain","Saitoh Y, Yoshimine T.","Acta Neurochir Suppl. 2007;97(Pt 2):51-6. doi: 10.1007/978-3-211-33081-4_6.","Saitoh Y","Acta Neurochir Suppl","2007","2007/08/19","","","10.1007/978-3-211-33081-4_6"
"17691288","Motor cortex stimulation for chronic non-malignant pain: current state and future prospects","Cioni B, Meglio M.","Acta Neurochir Suppl. 2007;97(Pt 2):45-9. doi: 10.1007/978-3-211-33081-4_5.","Cioni B","Acta Neurochir Suppl","2007","2007/08/19","","","10.1007/978-3-211-33081-4_5"
"17691287","Motor cortex stimulation for neuropathic pain","Lazorthes Y, Sol JC, Fowo S, Roux FE, Verdié JC.","Acta Neurochir Suppl. 2007;97(Pt 2):37-44. doi: 10.1007/978-3-211-33081-4_4.","Lazorthes Y","Acta Neurochir Suppl","2007","2007/08/19","","","10.1007/978-3-211-33081-4_4"
"17370766","Fifteen year experience of intrathecal baclofen treatment in Japan","Taira T, Ochiai T, Goto S, Hori T.","Acta Neurochir Suppl. 2006;99:61-3. doi: 10.1007/978-3-211-35205-2_12.","Taira T","Acta Neurochir Suppl","2006","2007/03/21","","","10.1007/978-3-211-35205-2_12"
"17370765","Stimulation of primary motor cortex for intractable deafferentation pain","Saitoh Y, Hirayama A, Kishima H, Oshino S, Hirata M, Kato A, Yoshimine T.","Acta Neurochir Suppl. 2006;99:57-9. doi: 10.1007/978-3-211-35205-2_11.","Saitoh Y","Acta Neurochir Suppl","2006","2007/03/21","","","10.1007/978-3-211-35205-2_11"
"14518543","Primary motor cortex stimulation within the central sulcus for treating deafferentation pain","Saitoh Y, Kato A, Ninomiya H, Baba T, Shibata M, Mashimo T, Yoshimine T.","Acta Neurochir Suppl. 2003;87:149-52. doi: 10.1007/978-3-7091-6081-7_31.","Saitoh Y","Acta Neurochir Suppl","2003","2003/10/02","","","10.1007/978-3-7091-6081-7_31"
"14518520","Clinical application of drug pump for spasticity, pain, and restorative neurosurgery: other clinical applications of intrathecal baclofen","Taira T, Hori T.","Acta Neurochir Suppl. 2003;87:37-8. doi: 10.1007/978-3-7091-6081-7_8.","Taira T","Acta Neurochir Suppl","2003","2003/10/02","","","10.1007/978-3-7091-6081-7_8"
"11974996","Control of post-stroke movement disorders using chronic motor cortex stimulation","Katayama Y, Oshima H, Fukaya C, Kawamata T, Yamamaoto T.","Acta Neurochir Suppl. 2002;79:89-92. doi: 10.1007/978-3-7091-6105-0_20.","Katayama Y","Acta Neurochir Suppl","2002","2002/04/27","","","10.1007/978-3-7091-6105-0_20"
"8748601","Cortical stimulation for central neuropathic pain: 3-D surface MRI for easy determination of the motor cortex","Herregodts P, Stadnik T, De Ridder F, D'Haens J.","Acta Neurochir Suppl. 1995;64:132-5. doi: 10.1007/978-3-7091-9419-5_29.","Herregodts P","Acta Neurochir Suppl","1995","1995/01/01","","","10.1007/978-3-7091-9419-5_29"
"8748600","The Duke experience with the nucleus caudalis DREZ operation","Gorecki JP, Nashold BS.","Acta Neurochir Suppl. 1995;64:128-31. doi: 10.1007/978-3-7091-9419-5_28.","Gorecki JP","Acta Neurochir Suppl","1995","1995/01/01","","","10.1007/978-3-7091-9419-5_28"
"22592581","Concurrent peripheral pathologies and complex regional pain syndrome type 1 as contributors to acute post-stroke shoulder pain: a case report","Akhavan Hejazi SM, Mazlan M.","Acta Med Iran. 2012;50(4):292-4.","Akhavan Hejazi SM","Acta Med Iran","2012","2012/05/18","","",""
"18593649","Hemodynamic changes during spinal surgery in the prone position","Poon KS, Wu KC, Chen CC, Fung ST, Lau AW, Huang CC, Wu RS.","Acta Anaesthesiol Taiwan. 2008 Jun;46(2):57-60. doi: 10.1016/S1875-4597(08)60026-0.","Poon KS","Acta Anaesthesiol Taiwan","2008","2008/07/03","","","10.1016/S1875-4597(08)60026-0"
"11683661","Neurosurgical approaches to pain treatment","Meyerson BA.","Acta Anaesthesiol Scand. 2001 Oct;45(9):1108-13. doi: 10.1034/j.1399-6576.2001.450910.x.","Meyerson BA","Acta Anaesthesiol Scand","2001","2001/10/31","","","10.1034/j.1399-6576.2001.450910.x"
"32925219","Management of a Pregnant Patient With Central Poststroke Pain Syndrome Ultimately Having a Cesarean Delivery: A Case Report","Kalopita K, Skandalou V, Valsamidis D.","A A Pract. 2019 Jun 1;12(11):403-405. doi: 10.1213/XAA.0000000000000945.","Kalopita K","A A Pract","2019","2020/09/14","","","10.1213/XAA.0000000000000945"
"31162169","Management of a Pregnant Patient With Central Poststroke Pain Syndrome Ultimately Having a Cesarean Delivery: A Case Report","Kalopita K, Skandalou V, Valsamidis D.","A A Pract. 2019 Jun 3;12(11):403-405. doi: 10.1213/XAA.0000000000000945.","Kalopita K","A A Pract","2019","2019/06/05","","","10.1213/XAA.0000000000000945"
"30085589","Dejerine Roussy Syndrome","Jahngir MU, Qureshi AI.","2020 Jul 5. In: StatPearls [Internet]. Treasure Island (FL): StatPearls Publishing; 2020 Jan–.","Jahngir MUQureshi AI","StatPearls","2020","2020/07/05","","",""
"32119377","Thalamic Pain Syndrome","Dydyk AM, Munakomi S.","2020 Oct 24. In: StatPearls [Internet]. Treasure Island (FL): StatPearls Publishing; 2020 Jan–.","Dydyk AMMunakomi S","StatPearls","2020","2020/10/24","","",""
"21977547","Drug Class Review: Neuropathic Pain: Final Update 1 Report","Selph S, Carson S, Fu R, Thakurta S, Low A, McDonagh M.","Portland (OR): Oregon Health & Science University; 2011 Jun.","Selph S","Drug Class Review: Neuropathic Pain: Final Update 1 Report","2011","2011/06/01","","",""
"30969646","Ketamine In Acute and Chronic Pain Management","Orhurhu VJ, Roberts JS, Ly N, Cohen SP.","2020 Aug 16. In: StatPearls [Internet]. Treasure Island (FL): StatPearls Publishing; 2020 Jan–.","Orhurhu VJRoberts JSLy NCohen SP","StatPearls","2020","2020/08/16","","",""
"28876750","Methods of Treating Chronic Pain: A Systematic Review","Swedish Council on Health Technology Assessment.","Stockholm: Swedish Council on Health Technology Assessment (SBU); 2006 Oct. SBU Yellow Report No. 177/1+2.","Swedish Council on Health Technology Assessment","Methods of Treating Chronic Pain: A Systematic Review","2006","2006/10/01","","",""
